0
32
21
11
13
10
11
11
8
9
11
9
9
9
9
10
8
10
8
10
10
8
10
10
10
8
9
11
9
8
10
9
11
10
9
10
10
11
10
12
10
11
12
16
13
16
15
15
15
13
15
13
15
13
12
9
11
10
14
19
15
15
11
13
9
11
13
13
15
15
18
20
17
24
14
16
12
13
13
13
13
13
17
18
13
19
14
18
19
18
15
21
19
27
33
61
27
17
12
13
19
18
18
43
40
17
47
18
19
43
48
43
36
21
37
23
35
50
44
36
49
55
79
81
132
16
20
53
64
18
9
10
9
55
42
40
55
11
13
9
11
15
13
52
75
27
11
11
9
39
95
12
62
12
11
12
13
16
15
10
9
28
9
9
12
9
11
9
35
43
12
51
48
9
8
10
9
10
9
9
11
12
10
10
9
11
20
13
12
12
14
29
52
10
10
13
12
12
17
15
14
15
15
38
43
13
45
22
9
11
8
23
16
23
49
9
19
14
18
37
48
37
44
39
72
10
11
11
13
14
11
13
12
24
14
10
12
11
10
11
18
9
10
16
18
9
11
14
32
33
32
59
85
12
11
16
34
69
102
40
50
60
47
32
29
50
27
49
12
14
12
15
13
14
37
82
49
33
45
38
11
19
32
15
15
34
36
51
60
41
57
13
9
15
30
12
10
13
43
18
31
36
24
16
34
52
13
16
20
47
76
53
76
19
32
26
76
97
27
34
60
84
33
91
18
18
36
47
64
16
39
58
25
25
30
39
56
34
39
49
42
47
166
19
32
23
43
111
24
66
63
22
29
35
18
106
51
34
57
81
118
76
216
38
121
122
96
66
150
132
165
90
242
80
43
42
65
75
84
129
63
120
223
141
136
56
60
93
73
87
264
142
103
242
42
237
141
120
107
145
195
185
69
169
25
76
43
51
28
58
84
112
219
126
177
178
42
17
149
120
106
69
34
55
90
70
168
170
264
45
49
63
89
13
57
165
45
142
154
108
86
18
41
108
48
75
136
111
78
73
55
54
40
53
47
62
55
125
168
321
153
137
44
37
114
92
83
47
81
106
114
106
85
102
97
66
82
123
108
91
224
25
13
49
47
54
53
20
15
50
54
119
117
118
118
144
89
99
147
116
105
140
281
169
146
254
56
362
93
125
128
101
86
84
57
72
79
81
70
85
123
119
132
200
103
209
183
107
101
103
145
128
80
109
85
79
78
70
81
80
87
72
76
71
75
85
79
98
95
94
100
91
83
80
74
68
80
78
68
53
62
64
64
128
124
98
92
103
357
461
106
106
89
72
64
80
122
115
93
82
84
140
150
121
76
120
306
244
350
203
220
492
483
169
124
118
114
129
126
195
82
85
103
82
121
118
128
358
457
76
70
79
105
100
97
109
96
105
125
141
143
108
86
131
130
139
161
300
179
147
102
97
153
212
197
162
186
127
123
450
152
406
116
107
142
171
150
141
115
155
155
146
111
285
290
358
81
144
172
253
89
150
301
292
204
315
321
119
497
125
238
479
246
365
211
421
179
453
135
132
164
116
154
226
254
43
142
130
143
183
159
178
74
117
211
259
154
127
118
94
87
82
69
97
124
91
95
91
425
129
173
210
328
173
259
246
119
247
282
187
382
264
263
174
340
